league_id,league_name,league_type,league_logo,country_name,country_code,country_flag
872,Liga Premier Serie B,League,https://media.api-sports.io/football/leagues/872.png,Mexico,MX,https://media.api-sports.io/flags/mx.svg
873,Thai Champions Cup,Cup,https://media.api-sports.io/football/leagues/873.png,Thailand,TH,https://media.api-sports.io/flags/th.svg
874,Australia Cup,Cup,https://media.api-sports.io/football/leagues/874.png,Australia,AU,https://media.api-sports.io/flags/au.svg
875,Segunda División RFEF - Group 1,League,https://media.api-sports.io/football/leagues/875.png,Spain,ES,https://media.api-sports.io/flags/es.svg
876,Segunda División RFEF - Group 2,League,https://media.api-sports.io/football/leagues/876.png,Spain,ES,https://media.api-sports.io/flags/es.svg
877,Segunda División RFEF - Group 3,League,https://media.api-sports.io/football/leagues/877.png,Spain,ES,https://media.api-sports.io/flags/es.svg
878,Segunda División RFEF - Group 4,League,https://media.api-sports.io/football/leagues/878.png,Spain,ES,https://media.api-sports.io/flags/es.svg
879,Segunda División RFEF - Group 5,League,https://media.api-sports.io/football/leagues/879.png,Spain,ES,https://media.api-sports.io/flags/es.svg
880,World Cup - Women - Qualification Europe,Cup,https://media.api-sports.io/football/leagues/880.png,World,,
883,Reserve League,League,https://media.api-sports.io/football/leagues/883.png,Netherlands,NL,https://media.api-sports.io/flags/nl.svg
884,Super Cup,Cup,https://media.api-sports.io/football/leagues/884.png,San-Marino,SM,https://media.api-sports.io/flags/sm.svg
887,Second League,League,https://media.api-sports.io/football/leagues/887.png,Egypt,EG,https://media.api-sports.io/flags/eg.svg
888,Second League - Group B,League,https://media.api-sports.io/football/leagues/888.png,Egypt,EG,https://media.api-sports.io/flags/eg.svg
889,Second League - Group C,League,https://media.api-sports.io/football/leagues/889.png,Egypt,EG,https://media.api-sports.io/flags/eg.svg
890,U20 Elite League,Cup,https://media.api-sports.io/football/leagues/890.png,World,,
892,Coppa Italia Serie D,Cup,https://media.api-sports.io/football/leagues/892.png,Italy,IT,https://media.api-sports.io/flags/it.svg
867,Copa Paulino Alcantara,League,https://media.api-sports.io/football/leagues/867.png,Philippines,PH,https://media.api-sports.io/flags/ph.svg
895,League Cup,Cup,https://media.api-sports.io/football/leagues/895.png,Egypt,EG,https://media.api-sports.io/flags/eg.svg
896,Super Cup,Cup,https://media.api-sports.io/football/leagues/896.png,United-Arab-Emirates,AE,https://media.api-sports.io/flags/ae.svg
898,League Cup,Cup,https://media.api-sports.io/football/leagues/898.png,Thailand,TH,https://media.api-sports.io/flags/th.svg
902,Algarve Cup,Cup,https://media.api-sports.io/football/leagues/902.png,World,,
903,The Atlantic Cup,Cup,https://media.api-sports.io/football/leagues/903.png,World,,
905,Super Cup,Cup,https://media.api-sports.io/football/leagues/905.png,Iran,IR,https://media.api-sports.io/flags/ir.svg
910,Youth Viareggio Cup,Cup,https://media.api-sports.io/football/leagues/910.png,World,,
36,Africa Cup of Nations - Qualification,Cup,https://media.api-sports.io/football/leagues/36.png,World,,
725,Toppserien,League,https://media.api-sports.io/football/leagues/725.png,Norway,NO,https://media.api-sports.io/flags/no.svg
736,Elitettan,League,https://media.api-sports.io/football/leagues/736.png,Sweden,SE,https://media.api-sports.io/flags/se.svg
743,UEFA Championship - Women,Cup,https://media.api-sports.io/football/leagues/743.png,World,,
812,Super Cup,Cup,https://media.api-sports.io/football/leagues/812.png,Belarus,BY,https://media.api-sports.io/flags/by.svg
814,Reykjavik Cup,Cup,https://media.api-sports.io/football/leagues/814.png,Iceland,IS,https://media.api-sports.io/flags/is.svg
815,Fotbolti.net Cup A,Cup,https://media.api-sports.io/football/leagues/815.png,Iceland,IS,https://media.api-sports.io/flags/is.svg
818,Super Cup,Cup,https://media.api-sports.io/football/leagues/818.png,Kazakhstan,KZ,https://media.api-sports.io/flags/kz.svg
823,Nasjonal U19 Champions League,Cup,https://media.api-sports.io/football/leagues/823.png,Norway,NO,https://media.api-sports.io/flags/no.svg
824,Emir Cup,Cup,https://media.api-sports.io/football/leagues/824.png,Qatar,QA,https://media.api-sports.io/flags/qa.svg
825,Qatar Cup,Cup,https://media.api-sports.io/football/leagues/825.png,Qatar,QA,https://media.api-sports.io/flags/qa.svg
826,Super Cup,Cup,https://media.api-sports.io/football/leagues/826.png,Saudi-Arabia,SA,https://media.api-sports.io/flags/sa.svg
831,Super Cup,Cup,https://media.api-sports.io/football/leagues/831.png,Vietnam,VN,https://media.api-sports.io/flags/vn.svg
833,Queensland Premier League,League,https://media.api-sports.io/football/leagues/833.png,Australia,AU,https://media.api-sports.io/flags/au.svg
834,South Australia State League 1,League,https://media.api-sports.io/football/leagues/834.png,Australia,AU,https://media.api-sports.io/flags/au.svg
835,New South Wales NPL 2,League,https://media.api-sports.io/football/leagues/835.png,Australia,AU,https://media.api-sports.io/flags/au.svg
836,Victoria NPL 2,League,https://media.api-sports.io/football/leagues/836.png,Australia,AU,https://media.api-sports.io/flags/au.svg
839,Super Cup,Cup,https://media.api-sports.io/football/leagues/839.png,Lithuania,LT,https://media.api-sports.io/flags/lt.svg
842,Super Copa,Cup,https://media.api-sports.io/football/leagues/842.png,Uruguay,UY,https://media.api-sports.io/flags/uy.svg
846,Somali Premier League,League,https://media.api-sports.io/football/leagues/846.png,Somalia,SO,https://media.api-sports.io/flags/so.svg
848,UEFA Europa Conference League,Cup,https://media.api-sports.io/football/leagues/848.png,World,,
851,Carioca A2,League,https://media.api-sports.io/football/leagues/851.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
852,Super Cup,Cup,https://media.api-sports.io/football/leagues/852.png,Cyprus,CY,https://media.api-sports.io/flags/cy.svg
853,Supercopa de Ecuador,Cup,https://media.api-sports.io/football/leagues/853.png,Ecuador,EC,https://media.api-sports.io/flags/ec.svg
854,WE League,League,https://media.api-sports.io/football/leagues/854.png,Japan,JP,https://media.api-sports.io/flags/jp.svg
855,Dhivehi Premier League,League,https://media.api-sports.io/football/leagues/855.png,Maldives,MV,https://media.api-sports.io/flags/mv.svg
897,Asian Cup Women,Cup,https://media.api-sports.io/football/leagues/897.png,World,,
899,League Cup,Cup,https://media.api-sports.io/football/leagues/899.png,Finland,FI,https://media.api-sports.io/flags/fi.svg
900,Tipsport Malta Cup,Cup,https://media.api-sports.io/football/leagues/900.png,World,,
901,Ykköscup,Cup,https://media.api-sports.io/football/leagues/901.png,Finland,FI,https://media.api-sports.io/flags/fi.svg
904,SheBelieves Cup,Cup,https://media.api-sports.io/football/leagues/904.png,World,,
906,Reserve League,League,https://media.api-sports.io/football/leagues/906.png,Argentina,AR,https://media.api-sports.io/flags/ar.svg
907,Primera Division,League,https://media.api-sports.io/football/leagues/907.png,Cuba,CU,https://media.api-sports.io/flags/cu.svg
908,AFF U23 Championship,Cup,https://media.api-sports.io/football/leagues/908.png,World,,
909,MLS Next Pro,League,https://media.api-sports.io/football/leagues/909.png,USA,US,https://media.api-sports.io/flags/us.svg
911,Southeast Asian Games,Cup,https://media.api-sports.io/football/leagues/911.png,World,,
912,CONCACAF Women U17,Cup,https://media.api-sports.io/football/leagues/912.png,World,,
913,CONMEBOL - UEFA Finalissima,Cup,https://media.api-sports.io/football/leagues/913.png,World,,
914,Tournoi Maurice Revello,Cup,https://media.api-sports.io/football/leagues/914.png,World,,
915,1. Division Women,League,https://media.api-sports.io/football/leagues/915.png,Norway,NO,https://media.api-sports.io/flags/no.svg
916,Kirin Cup,Cup,https://media.api-sports.io/football/leagues/916.png,World,,
917,Copa Ecuador,Cup,https://media.api-sports.io/football/leagues/917.png,Ecuador,EC,https://media.api-sports.io/flags/ec.svg
918,UEFA U19 Championship - Women,Cup,https://media.api-sports.io/football/leagues/918.png,World,,
919,Mediterranean Games,Cup,https://media.api-sports.io/football/leagues/919.png,World,,
920,World Cup - U20 - Women,Cup,https://media.api-sports.io/football/leagues/920.png,World,,
921,UEFA U17 Championship,Cup,https://media.api-sports.io/football/leagues/921.png,World,,
922,Africa Cup of Nations - Women,Cup,https://media.api-sports.io/football/leagues/922.png,World,,
923,League 1 Ontario,League,https://media.api-sports.io/football/leagues/923.png,Canada,CA,https://media.api-sports.io/flags/ca.svg
924,Piala Presiden,Cup,https://media.api-sports.io/football/leagues/924.png,Indonesia,ID,https://media.api-sports.io/flags/id.svg
926,Copa America Femenina,Cup,https://media.api-sports.io/football/leagues/926.png,World,,
927,World Cup - Women - Qualification Concacaf,Cup,https://media.api-sports.io/football/leagues/927.png,World,,
928,AFF U19 Championship,Cup,https://media.api-sports.io/football/leagues/928.png,World,,
929,League Two,League,https://media.api-sports.io/football/leagues/929.png,China,CN,https://media.api-sports.io/flags/cn.svg
930,Copa Uruguay,Cup,https://media.api-sports.io/football/leagues/930.png,Uruguay,UY,https://media.api-sports.io/flags/uy.svg
931,Non League Premier - Southern Central,League,https://media.api-sports.io/football/leagues/931.png,England,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
932,Non League Div One - Northern East,League,https://media.api-sports.io/football/leagues/932.png,England,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
933,Non League Div One - Southern Central,League,https://media.api-sports.io/football/leagues/933.png,England,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
934,Arab Championship - U20,Cup,https://media.api-sports.io/football/leagues/934.png,World,,
935,Diski Shield,Cup,https://media.api-sports.io/football/leagues/935.png,South-Africa,ZA,https://media.api-sports.io/flags/za.svg
886,UEFA U17 Championship - Qualification,Cup,https://media.api-sports.io/football/leagues/886.png,World,,
893,UEFA U19 Championship - Qualification,Cup,https://media.api-sports.io/football/leagues/893.png,World,,
894,Asian Cup Women - Qualification,Cup,https://media.api-sports.io/football/leagues/894.png,World,,
966,Cup,Cup,https://media.api-sports.io/football/leagues/966.png,Ghana,GH,https://media.api-sports.io/flags/gh.svg
967,Cup,Cup,https://media.api-sports.io/football/leagues/967.png,Lebanon,LB,https://media.api-sports.io/flags/lb.svg
968,Championnat D1,League,https://media.api-sports.io/football/leagues/968.png,Gabon,GA,https://media.api-sports.io/flags/ga.svg
971,Shield Cup,Cup,https://media.api-sports.io/football/leagues/971.png,Kenya,KE,https://media.api-sports.io/flags/ke.svg
975,Serie C - Relegation - Play-offs,League,https://media.api-sports.io/football/leagues/975.png,Italy,IT,https://media.api-sports.io/flags/it.svg
976,Serie C - Promotion - Play-offs,League,https://media.api-sports.io/football/leagues/976.png,Italy,IT,https://media.api-sports.io/flags/it.svg
974,Serie C - Supercoppa Lega Finals,League,https://media.api-sports.io/football/leagues/974.png,Italy,IT,https://media.api-sports.io/flags/it.svg
977,Tercera División RFEF - Promotion - Play-offs,League,https://media.api-sports.io/football/leagues/977.png,Spain,ES,https://media.api-sports.io/flags/es.svg
978,2nd Division - Play-offs,League,https://media.api-sports.io/football/leagues/978.png,Albania,AL,https://media.api-sports.io/flags/al.svg
979,Provincial - Play-offs VV,League,https://media.api-sports.io/football/leagues/979.png,Belgium,BE,https://media.api-sports.io/flags/be.svg
980,Provincial - Play-offs ACFF,League,https://media.api-sports.io/football/leagues/980.png,Belgium,BE,https://media.api-sports.io/flags/be.svg
981,Third Amateur Division - Play-offs,League,https://media.api-sports.io/football/leagues/981.png,Belgium,BE,https://media.api-sports.io/flags/be.svg
982,Denmark Series - Promotion Round,League,https://media.api-sports.io/football/leagues/982.png,Denmark,DK,https://media.api-sports.io/flags/dk.svg
983,Denmark Series - Relegation Round,League,https://media.api-sports.io/football/leagues/983.png,Denmark,DK,https://media.api-sports.io/flags/dk.svg
984,National League - North - Play-offs,League,https://media.api-sports.io/football/leagues/984.png,England,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
985,National League - South - Play-offs,League,https://media.api-sports.io/football/leagues/985.png,England,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
986,Non League Div One - Play-offs,League,https://media.api-sports.io/football/leagues/986.png,England,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
987,U18 Premier League - Championship,League,https://media.api-sports.io/football/leagues/987.png,England,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
988,Oberliga - Promotion Round,League,https://media.api-sports.io/football/leagues/988.png,Germany,DE,https://media.api-sports.io/flags/de.svg
989,Oberliga - Relegation Round,League,https://media.api-sports.io/football/leagues/989.png,Germany,DE,https://media.api-sports.io/flags/de.svg
990,Gamma Ethniki - Promotion Group,League,https://media.api-sports.io/football/leagues/990.png,Greece,GR,https://media.api-sports.io/flags/gr.svg
991,Campeonato de Portugal Prio - Promotion Round,League,https://media.api-sports.io/football/leagues/991.png,Portugal,PT,https://media.api-sports.io/flags/pt.svg
992,Football League - Championship,League,https://media.api-sports.io/football/leagues/992.png,Scotland,GB-SCT,https://media.api-sports.io/flags/gb-sct.svg
993,Non League Premier - Isthmian - Play-offs,League,https://media.api-sports.io/football/leagues/993.png,England,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
994,Non League Premier - Northern - Play-offs,League,https://media.api-sports.io/football/leagues/994.png,England,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
995,Non League Premier - Southern South - Play-offs,League,https://media.api-sports.io/football/leagues/995.png,England,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
996,Non League Premier - Southern Central - Play-offs,League,https://media.api-sports.io/football/leagues/996.png,England,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
997,Serie D - Promotion - Play-offs,League,https://media.api-sports.io/football/leagues/997.png,Italy,IT,https://media.api-sports.io/flags/it.svg
998,Serie D - Relegation - Play-offs,League,https://media.api-sports.io/football/leagues/998.png,Italy,IT,https://media.api-sports.io/flags/it.svg
999,Serie D - Championship Round,League,https://media.api-sports.io/football/leagues/999.png,Italy,IT,https://media.api-sports.io/flags/it.svg
1000,Segunda División RFEF - Play-offs,League,https://media.api-sports.io/football/leagues/1000.png,Spain,ES,https://media.api-sports.io/flags/es.svg
1002,Regionalliga - Promotion Play-offs,League,https://media.api-sports.io/football/leagues/1002.png,Germany,DE,https://media.api-sports.io/flags/de.svg
1003,Regionalliga - Relegation Round,League,https://media.api-sports.io/football/leagues/1003.png,Germany,DE,https://media.api-sports.io/flags/de.svg
1004,Derde Divisie - Relegation Round,League,https://media.api-sports.io/football/leagues/1004.png,Netherlands,NL,https://media.api-sports.io/flags/nl.svg
1005,1. Liga Classic - Play-offs,League,https://media.api-sports.io/football/leagues/1005.png,Switzerland,CH,https://media.api-sports.io/flags/ch.svg
1006,Primera División RFEF - Play Offs,League,https://media.api-sports.io/football/leagues/1006.png,Spain,ES,https://media.api-sports.io/flags/es.svg
1007,3. Lig - Play-offs,League,https://media.api-sports.io/football/leagues/1007.png,Turkey,TR,https://media.api-sports.io/flags/tr.svg
1009,Liga III - Play-offs,League,https://media.api-sports.io/football/leagues/1009.png,Romania,RO,https://media.api-sports.io/flags/ro.svg
1010,3. liga - Promotion Play-off,League,https://media.api-sports.io/football/leagues/1010.png,Czech-Republic,CZ,https://media.api-sports.io/flags/cz.svg
1011,Second Amateur Division - Play-offs ,League,https://media.api-sports.io/football/leagues/1011.png,Belgium,BE,https://media.api-sports.io/flags/be.svg
1014,Second League - Play-offs,League,https://media.api-sports.io/football/leagues/1014.png,Egypt,EG,https://media.api-sports.io/flags/eg.svg
1016,CAC Games,Cup,https://media.api-sports.io/football/leagues/1016.png,World,,
936,Catarinense - 2,League,https://media.api-sports.io/football/leagues/936.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
937,Emirates Cup,Cup,https://media.api-sports.io/football/leagues/937.png,World,,
938,Oberliga - Bayern Nord,League,https://media.api-sports.io/football/leagues/938.png,Germany,DE,https://media.api-sports.io/flags/de.svg
939,Oberliga - Bayern Süd,League,https://media.api-sports.io/football/leagues/939.png,Germany,DE,https://media.api-sports.io/flags/de.svg
940,COTIF Tournament,Cup,https://media.api-sports.io/football/leagues/940.png,World,,
941,Islamic Solidarity Games,Cup,https://media.api-sports.io/football/leagues/941.png,World,,
944,Super Cup,Cup,https://media.api-sports.io/football/leagues/944.png,Oman,OM,https://media.api-sports.io/flags/om.svg
945,International Champions Cup - Women,Cup,https://media.api-sports.io/football/leagues/945.png,World,,
946,Second NL,League,https://media.api-sports.io/football/leagues/946.png,Croatia,HR,https://media.api-sports.io/flags/hr.svg
947,DFB Pokal - Women,Cup,https://media.api-sports.io/football/leagues/947.png,Germany,DE,https://media.api-sports.io/flags/de.svg
948,1a Divisão - Women,League,https://media.api-sports.io/football/leagues/948.png,Portugal,PT,https://media.api-sports.io/flags/pt.svg
949,CONMEBOL Libertadores Femenina,Cup,https://media.api-sports.io/football/leagues/949.png,World,,
950,World Cup - U17 - Women,Cup,https://media.api-sports.io/football/leagues/950.png,World,,
951,South American Youth Games,Cup,https://media.api-sports.io/football/leagues/951.png,World,,
952,AFC U23 Asian Cup - Qualification,Cup,https://media.api-sports.io/football/leagues/952.png,World,,
953,Africa U23 Cup of Nations - Qualification,Cup,https://media.api-sports.io/football/leagues/953.png,World,,
954,National League - Central,League,https://media.api-sports.io/football/leagues/954.png,New-Zealand,NZ,https://media.api-sports.io/flags/nz.svg
955,National League - National,League,https://media.api-sports.io/football/leagues/955.png,New-Zealand,NZ,https://media.api-sports.io/flags/nz.svg
956,National League - Northern,League,https://media.api-sports.io/football/leagues/956.png,New-Zealand,NZ,https://media.api-sports.io/flags/nz.svg
957,National League - Southern,League,https://media.api-sports.io/football/leagues/957.png,New-Zealand,NZ,https://media.api-sports.io/flags/nz.svg
958,Copa Costa Rica,Cup,https://media.api-sports.io/football/leagues/958.png,Costa-Rica,CR,https://media.api-sports.io/flags/cr.svg
959,Cup,Cup,https://media.api-sports.io/football/leagues/959.png,Singapore,SG,https://media.api-sports.io/flags/sg.svg
961,Supercopa,Cup,https://media.api-sports.io/football/leagues/961.png,Paraguay,PY,https://media.api-sports.io/flags/py.svg
962,Premier League,League,https://media.api-sports.io/football/leagues/962.png,Lesotho,LS,https://media.api-sports.io/flags/ls.svg
960,Euro Championship - Qualification,Cup,https://media.api-sports.io/football/leagues/960.png,World,,
963,CONCACAF U17,Cup,https://media.api-sports.io/football/leagues/963.png,World,,
964,Copa de la División Profesional,Cup,https://media.api-sports.io/football/leagues/964.png,Bolivia,BO,https://media.api-sports.io/flags/bo.svg
965,AFC U20 Asian Cup,Cup,https://media.api-sports.io/football/leagues/965.png,World,,
969,Primeira Divisão,League,https://media.api-sports.io/football/leagues/969.png,Macao,MO,https://media.api-sports.io/flags/mo.svg
970,CONMEBOL - U17,Cup,https://media.api-sports.io/football/leagues/970.png,World,,
972,Super Cup,Cup,https://media.api-sports.io/football/leagues/972.png,China,CN,https://media.api-sports.io/flags/cn.svg
973,CAF Cup of Nations - U17,Cup,https://media.api-sports.io/football/leagues/973.png,World,,
1008,CAFA Nations Cup,Cup,https://media.api-sports.io/football/leagues/1008.png,World,,
1012,AFC U17 Asian Cup,Cup,https://media.api-sports.io/football/leagues/1012.png,World,,
1013,All-Island Cup - Women,Cup,https://media.api-sports.io/football/leagues/1013.png,World,,
1015,CAF U23 Cup of Nations,Cup,https://media.api-sports.io/football/leagues/1015.png,World,,
1017,U23 League,League,https://media.api-sports.io/football/leagues/1017.png,Mexico,MX,https://media.api-sports.io/flags/mx.svg
1018,Federation Cup,Cup,https://media.api-sports.io/football/leagues/1018.png,Lebanon,LB,https://media.api-sports.io/flags/lb.svg
1019,Charity Shield,Cup,https://media.api-sports.io/football/leagues/1019.png,Northern-Ireland,GB-NIR,https://media.api-sports.io/flags/gb-nir.svg
1020,Calcutta Premier Division,League,https://media.api-sports.io/football/leagues/1020.png,India,IN,https://media.api-sports.io/flags/in.svg
1021,Super Cup,Cup,https://media.api-sports.io/football/leagues/1021.png,Croatia,HR,https://media.api-sports.io/flags/hr.svg
1022,Premier League - Summer Series,League,https://media.api-sports.io/football/leagues/1022.png,England,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
1023,NB III - Southeast,League,https://media.api-sports.io/football/leagues/1023.png,Hungary,HU,https://media.api-sports.io/flags/hu.svg
1024,UEFA - CONMEBOL - Club Challenge,Cup,https://media.api-sports.io/football/leagues/1024.png,World,,
1025,Second League A - Fall Season Gold,League,https://media.api-sports.io/football/leagues/1025.png,Russia,RU,https://media.api-sports.io/flags/ru.svg
1026,Second League A - Fall Season Silver,League,https://media.api-sports.io/football/leagues/1026.png,Russia,RU,https://media.api-sports.io/flags/ru.svg
1027,3. Lig - Group 4,League,https://media.api-sports.io/football/leagues/1027.png,Turkey,TR,https://media.api-sports.io/flags/tr.svg
1028,Concacaf Central American Cup,Cup,https://media.api-sports.io/football/leagues/1028.png,World,,
1029,National 3 - Group G,League,https://media.api-sports.io/football/leagues/1029.png,France,FR,https://media.api-sports.io/flags/fr.svg
1030,Goiano - 2,League,https://media.api-sports.io/football/leagues/1030.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1031,Premier League,League,https://media.api-sports.io/football/leagues/1031.png,Bhutan,BT,https://media.api-sports.io/flags/bt.svg
1032,Copa de la Liga Profesional,League,https://media.api-sports.io/football/leagues/1032.png,Argentina,AR,https://media.api-sports.io/flags/ar.svg
1033,Ekstraliga Women,League,https://media.api-sports.io/football/leagues/1033.png,Poland,PL,https://media.api-sports.io/flags/pl.svg
1034,2. Frauen Bundesliga,League,https://media.api-sports.io/football/leagues/1034.png,Germany,DE,https://media.api-sports.io/flags/de.svg
1035,Copa Rio,Cup,https://media.api-sports.io/football/leagues/1035.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1036,Copa Santa Catarina,Cup,https://media.api-sports.io/football/leagues/1036.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1037,Paraibano 2,League,https://media.api-sports.io/football/leagues/1037.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1038,King's Cup,Cup,https://media.api-sports.io/football/leagues/1038.png,World,,
1039,Premier League International Cup,Cup,https://media.api-sports.io/football/leagues/1039.png,World,,
1040,UEFA Nations League - Women,Cup,https://media.api-sports.io/football/leagues/1040.png,World,,
1041,Júniores U19,League,https://media.api-sports.io/football/leagues/1041.png,Portugal,PT,https://media.api-sports.io/flags/pt.svg
1042,Super Cup,Cup,https://media.api-sports.io/football/leagues/1042.png,Gibraltar,GI,https://media.api-sports.io/flags/gi.svg
1043,African Football League,Cup,https://media.api-sports.io/football/leagues/1043.png,World,,
1044,Erste Liga Cup,Cup,https://media.api-sports.io/football/leagues/1044.png,Switzerland,CH,https://media.api-sports.io/flags/ch.svg
1045,Pan American Games,Cup,https://media.api-sports.io/football/leagues/1045.png,World,,
1048,Premier Division,League,https://media.api-sports.io/football/leagues/1048.png,Antigua-And-Barbuda,AG,https://media.api-sports.io/flags/ag.svg
1049,King's Cup,Cup,https://media.api-sports.io/football/leagues/1049.png,Bahrain,BH,https://media.api-sports.io/flags/bh.svg
1050,Super Cup,Cup,https://media.api-sports.io/football/leagues/1050.png,Malta,MT,https://media.api-sports.io/flags/mt.svg
1052,Kakkonen - Play-offs,League,https://media.api-sports.io/football/leagues/1052.png,Finland,FI,https://media.api-sports.io/flags/fi.svg
1053,Division 2 - Play-offs,League,https://media.api-sports.io/football/leagues/1053.png,Sweden,SE,https://media.api-sports.io/flags/se.svg
1054,2. Division - Play-offs,League,https://media.api-sports.io/football/leagues/1054.png,Norway,NO,https://media.api-sports.io/flags/no.svg
1055,Ettan - Relegation Round,League,https://media.api-sports.io/football/leagues/1055.png,Sweden,SE,https://media.api-sports.io/flags/se.svg
1056,National League - Championship - Final,League,https://media.api-sports.io/football/leagues/1056.png,New-Zealand,NZ,https://media.api-sports.io/flags/nz.svg
1058,Supercopa Femenina,Cup,https://media.api-sports.io/football/leagues/1058.png,Spain,ES,https://media.api-sports.io/flags/es.svg
1061,Second League A - Spring Season Gold,League,https://media.api-sports.io/football/leagues/1061.png,Russia,RU,https://media.api-sports.io/flags/ru.svg
1064,Second League A - Spring Season Silver,League,https://media.api-sports.io/football/leagues/1064.png,Russia,RU,https://media.api-sports.io/flags/ru.svg
1065,U19 League,League,https://media.api-sports.io/football/leagues/1065.png,Ukraine,UA,https://media.api-sports.io/flags/ua.svg
1068,FA Youth Cup,Cup,https://media.api-sports.io/football/leagues/1068.png,England,GB-ENG,https://media.api-sports.io/flags/gb-eng.svg
1072,All Africa Games,Cup,https://media.api-sports.io/football/leagues/1072.png,World,,
1074,SWPL Cup,Cup,https://media.api-sports.io/football/leagues/1074.png,Scotland,GB-SCT,https://media.api-sports.io/flags/gb-sct.svg
1078,SWF Scottish Cup,Cup,https://media.api-sports.io/football/leagues/1078.png,Scotland,GB-SCT,https://media.api-sports.io/flags/gb-sct.svg
1079,Yemeni League,League,https://media.api-sports.io/football/leagues/1079.png,Yemen,YE,https://media.api-sports.io/flags/ye.svg
1080,Premier Division,League,https://media.api-sports.io/football/leagues/1080.png,Grenada,GD,https://media.api-sports.io/flags/gd.svg
1084,Championnat National,League,https://media.api-sports.io/football/leagues/1084.png,Togo,TG,https://media.api-sports.io/flags/tg.svg
1099,Gamma Ethniki - Relegation Play-offs,League,https://media.api-sports.io/football/leagues/1099.png,Greece,GR,https://media.api-sports.io/flags/gr.svg
1109,Super Cup,Cup,https://media.api-sports.io/football/leagues/1109.png,Bahrain,BH,https://media.api-sports.io/flags/bh.svg
1111,NB III - Promotion Play-offs,League,https://media.api-sports.io/football/leagues/1111.png,Hungary,HU,https://media.api-sports.io/flags/hu.svg
1121,Second League A - Promotion Play-offs,League,https://media.api-sports.io/football/leagues/1121.png,Russia,RU,https://media.api-sports.io/flags/ru.svg
850,UEFA U21 Championship - Qualification,Cup,https://media.api-sports.io/football/leagues/850.png,World,,
1073,Baiano U20,League,https://media.api-sports.io/football/leagues/1073.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1075,Pro League A,League,https://media.api-sports.io/football/leagues/1075.png,Uzbekistan,UZ,https://media.api-sports.io/flags/uz.svg
1076,Catarinense U20,League,https://media.api-sports.io/football/leagues/1076.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1077,WAFF Championship U23,Cup,https://media.api-sports.io/football/leagues/1077.png,World,,
1081,CONMEBOL - U17 Femenino,Cup,https://media.api-sports.io/football/leagues/1081.png,World,,
1082,Copa Rio U20,Cup,https://media.api-sports.io/football/leagues/1082.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1085,CONMEBOL U20 Femenino,Cup,https://media.api-sports.io/football/leagues/1085.png,World,,
1086,Paulista - U20,League,https://media.api-sports.io/football/leagues/1086.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1087,Ykkösliiga,League,https://media.api-sports.io/football/leagues/1087.png,Finland,FI,https://media.api-sports.io/flags/fi.svg
1088,Pernambucano - U20,League,https://media.api-sports.io/football/leagues/1088.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1089,UAE-Qatar - Super Shield,Cup,https://media.api-sports.io/football/leagues/1089.png,World,,
1090,NNSW League 1,League,https://media.api-sports.io/football/leagues/1090.png,Australia,AU,https://media.api-sports.io/flags/au.svg
1091,Tasmania Northern Championship,League,https://media.api-sports.io/football/leagues/1091.png,Australia,AU,https://media.api-sports.io/flags/au.svg
1092,Capital Territory NPL 2,League,https://media.api-sports.io/football/leagues/1092.png,Australia,AU,https://media.api-sports.io/flags/au.svg
1093,Tasmania Southern Championship,League,https://media.api-sports.io/football/leagues/1093.png,Australia,AU,https://media.api-sports.io/flags/au.svg
1094,Western Australia State League 1,League,https://media.api-sports.io/football/leagues/1094.png,Australia,AU,https://media.api-sports.io/flags/au.svg
1095,USL League One Cup,League,https://media.api-sports.io/football/leagues/1095.png,USA,US,https://media.api-sports.io/flags/us.svg
1096,Matogrossense 2,League,https://media.api-sports.io/football/leagues/1096.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
1097,Copa Espírito Santo,Cup,https://media.api-sports.io/football/leagues/1097.png,Brazil,BR,https://media.api-sports.io/flags/br.svg
